@RELATION <ISCXFlowMeter-generated-flows>,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE duration NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowPktsPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowBytesPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE class1 {BROWSING,CHAT,STREAMING,MAIL,VOIP,P2P,FT},,,,,,,,,,,,,,,,,
@DATA,,,,,,,,,,,,,,,,,,,,,,,
14401864,14401412,14379655,6,0,3374489,3399087,11586.0112630732,2680.7708799404,458.8989314161,520992.977020197,0,3374489,2179.4588377724,43961.7551818402,14129077,14100000,14129077,0,3374489,3374489,3374489,0,BROWSING
5783951,5783728,5761016,5,0,274062,274048,4027.6657381616,1091.9287338893,1160.7982156142,1278356.26546629,0,274038,861.6044987338,6416.8094267092,-1,0,-1,0,-1,0,-1,0,BROWSING
1037140,1029427,1015379,5,0,50972,50970,722.4049122807,298.027296742,4660.8943826292,4637725.86150375,0,50943,214.5954893441,1762.2010029593,-1,0,-1,0,-1,0,-1,0,BROWSING
877333,877308,852559,5,0,112811,112797,497.0583569405,261.2006740196,5734.424671134,5275495.16546169,0,112770,174.4200795229,2022.3590429748,-1,0,-1,0,-1,0,-1,0,BROWSING
1047108,1047082,1022958,6,0,25107,24285,1392.3962765958,325.9904397706,3716.9040824824,4197339.72044909,0,24271,269.1102544333,1372.4311456454,-1,0,-1,0,-1,0,-1,0,BROWSING
113950442,113950442,113790654,4,1,11493074,11622388,59691.1691985333,39510.64375,42.0445933856,42085.8306104684,0,11493074,23789.2363256785,311135.801534913,3092223,8127424.07142857,13607283,3929383.96103177,1522390,4983242.64285714,11493074,2922691.68314005,BROWSING
884206,883881,860422,4,0,76932,77009,1014.7887485649,290.781345049,4333.8317089004,4692979.91644481,0,76900,230.8029235187,1705.9389931522,-1,0,-1,0,-1,0,-1,0,BROWSING
118349839,118349839,118221011,3,2,14704953,14421490,75430.1077119184,57084.0226943506,30.7731724079,28301.94809137,2,14421490,32504.7621532546,339725.561766123,2161725,7395747.42857143,16737937,3924867.13282082,1231324,4230546,14421490,3546079.41654402,BROWSING
411092,411076,389355,1,0,27752,24629,825.453815261,231.0712166172,5315.1119457445,5743174.27729073,0,24629,188.2289377289,1221.1757767999,-1,0,-1,0,-1,0,-1,0,BROWSING
646234,644260,623687,21,0,30150,29985,2078.2580645161,471.7753403933,2528.4958699171,2859959.39551308,0,25812,395.7342314758,2043.7050150438,-1,0,-1,0,-1,0,-1,0,BROWSING
648504,647697,622223,10,0,41943,30549,1882.8401162791,491.0994475138,2487.2629929808,2732149.68604666,0,30534,402.2977667494,2298.9455313732,-1,0,-1,0,-1,0,-1,0,BROWSING
424284,424264,391864,4,0,37181,30386,1107.7389033943,311.0031746032,3877.1200422359,4160284.14929623,0,32420,258.0802919708,1830.8696420047,-1,0,-1,0,-1,0,-1,0,BROWSING
567691,566145,542475,7,0,32330,28618,1513.756684492,464.8457583548,2718.0279412568,2884430.08608556,0,28608,368.1523994812,1958.7941648534,-1,0,-1,0,-1,0,-1,0,BROWSING
312595,312562,289605,6,0,28524,24499,816.088772846,251.3932291667,4916.9052608007,5169769.19016619,0,23988,203.5123697917,1568.7996379657,-1,0,-1,0,-1,0,-1,0,BROWSING
13060395,13060376,13033612,7,0,12273322,12500948,41593.5541401274,11412.9702276708,111.6352147083,122282.059616114,0,12273322,8963.8949897049,321574.364652723,12535185,12500000,12535185,0,12273322,12300000,12273322,0,BROWSING
59370087,59241130,59370087,3,2,9971985,9977235,60327.016293279,47840.521353747,37.476785237,34143.3051967736,2,9841805,26695.1830035971,261291.494865822,2709232,8650185.4,23345934,8666759.28772716,1084545,4412906.2,9841805,3525964.52406635,BROWSING
82310837,82310837,82179294,10,1,8457055,8452495,90550.9757975798,70059.074168798,25.3186588298,23030.6004542269,1,8323351,39515.524243879,302213.667772291,1270459,5381394.66666667,11563634,3558878.01432025,1009280,2751548.4,8323351,2263829.38664301,BROWSING
91033461,91007809,91008196,3,0,45074541,45033981,293573.577419355,79552.6188811189,15.9941189097,16221.5517654547,0,45008937,62565.9525773196,1667995.78327044,45027288,45500000,45980521,674037.518350055,45002244,45000000,45008937,4732.6655808329,BROWSING
44199109,44199109,44067082,3,2,8279783,8114217,68419.673374613,46830.0552603613,35.950950957,36791.4882628064,2,8114217,27833.1920654912,294130.578903481,2602022,7267775.66666667,15942211,4705538.44083732,1751316,4157156.66666667,8114217,2545787.80044694,BROWSING
620749,592410,591719,6,0,105171,106879,1159.3150684932,605.6489252815,2400.3260577142,2231728.12199456,0,79249,416.8898589657,3365.369860457,-1,0,-1,0,-1,0,-1,0,BROWSING
683906,681047,659949,6,0,271009,270992,2467.5615942029,693.952681388,1797.0305860747,1948994.45245399,0,270983,556.9267100977,7947.6400289438,-1,0,-1,0,-1,0,-1,0,BROWSING
406509,406182,383375,26,0,31915,23137,1889.2186046512,414.4594594595,2809.2858952692,3176357.71901729,0,23134,356.2743207713,1738.4221703102,-1,0,-1,0,-1,0,-1,0,BROWSING
374210,374157,351550,6,0,25774,24537,799.4807692308,391.9175027871,3653.0290478608,3387600.54514845,0,24290,273.9458272328,2015.9550595664,-1,0,-1,0,-1,0,-1,0,BROWSING
2976854,2975551,2950055,6,0,2484510,2509831,6023.3825910931,3322.134009009,464.9203487978,421553.761118281,0,2484510,2152.4613159798,66958.2172171727,2769484,2769484,2769484,0,2484510,2484510,2484510,0,BROWSING
650734,650712,628572,6,0,220012,244014,1908.2463343109,715.0989761092,1877.8794407546,1900621.45208334,0,218033,532.9516789517,6656.0511620204,-1,0,-1,0,-1,0,-1,0,BROWSING
4637216,4636982,4614213,9,0,2168310,2393420,36801.4444444444,5285.4673539519,215.8622759863,261614.511810535,0,2168310,4637.216,92059.8499955847,2216912,2305450.5,2393989,125212.347488177,1933910,2051110,2168310,165745.82950711,BROWSING
329142,328755,302253,6,0,31163,26806,1204.2307692308,350.6415313225,3454.4360792606,3667082.9003895,0,26889,289.7376760563,1984.6927250998,-1,0,-1,0,-1,0,-1,0,BROWSING
90259297,90235889,90237740,4,5,45064001,45065326,322271.032142857,312241.314878893,6.326218118,13301.9759726247,2,45041918,158349.643859649,2664413.78857792,45064001,45100000,45171888,76287.6292953189,44998918,45000000,45041918,30405.5915745772,BROWSING
359873,359825,333766,1,0,34446,29873,1266.9894366197,395.9264531435,3137.2178518533,3292967.24122121,0,29510,319.0363475177,1940.6951353215,-1,0,-1,0,-1,0,-1,0,BROWSING
1333367,1321799,1308625,6,0,693293,923065,4895.5518518519,1559.7437425507,833.2289609687,882048.978263299,0,693293,1201.2315315315,21758.8201222668,-1,0,-1,0,-1,0,-1,0,BROWSING
465675,464131,443031,26,0,27300,47004,2550.1703296703,533.7722891566,2177.4842969883,2490440.7580394,0,23841,459.6989141165,2267.0062492545,-1,0,-1,0,-1,0,-1,0,BROWSING
15246577,15246577,5220466,3,3,10000812,3692990,67165.5374449339,20881.864,31.4168878693,74715.7870255074,0,10000812,31896.6046025105,487194.606895329,3921743,7623288.5,11324834,5234775.847841,3665072,6832942,10000812,4480044.71783475,BROWSING
2726845,2725185,2696618,21,0,2055080,2279736,11848.6304347826,3417.7667934094,374.4253890485,404494.204841126,0,2055080,2673.3774509804,64677.3983577909,2318307,2318307,2318307,0,2055080,2055080,2055080,0,BROWSING
310445,310445,261958,16,3,33829,35209,1338.125,687.5538057743,1981.027235098,3516539.1615262,2,28287,505.6107491857,2791.3527464162,-1,0,-1,0,-1,0,-1,0,BROWSING
343769,341792,314027,25,0,38917,30003,1505.691629956,437.3635097493,2754.7568279862,2921319.2579901,0,29859,363.3921775899,1859.5868069533,-1,0,-1,0,-1,0,-1,0,BROWSING
1771216,1706475,1746139,11,8,522437,522689,4753.4122562674,2508.8204022989,596.7651602063,530296.135536264,4,497339,1677.2878787879,19339.9193384195,-1,0,-1,0,-1,0,-1,0,BROWSING
379732,355617,356226,6,0,33361,33325,830.8808411215,552.288372093,2830.9439288762,2420873.14211075,0,33306,353.5679702048,2681.5183824735,-1,0,-1,0,-1,0,-1,0,BROWSING
61018578,60992616,60992557,3,1,58659946,58620908,220987.739130435,187669.406153846,9.8822361937,14701.0472777651,0,58594957,101359.764119601,2388581.13293776,1498302,30500000,59494314,41000000,1163721,29900000,58594957,40600000,BROWSING
2214502,2212519,2188115,7,0,790484,1026009,10387.4131455399,3563.7052117264,374.3505311804,386316.652683086,0,790484,2674.5193236715,39362.825612872,-1,0,-1,0,-1,0,-1,0,BROWSING
6847484,6847469,6824429,7,0,6341332,6567336,28531.1208333333,11224.3898026316,124.1331852692,124532.602047701,0,6341332,8065.3521790342,217736.893687723,6593432,6593432,6593432,0,6341332,6341332,6341332,0,BROWSING
345143,345119,312260,9,0,52762,45751,1806.9057591623,516.132231405,2312.0851357264,2450569.76383702,0,45186,433.0526976161,2693.2819816437,-1,0,-1,0,-1,0,-1,0,BROWSING
64053770,64021739,64028053,8,2,58893344,58858091,257115.417670683,211313.706270627,8.6489835025,13079.7921808506,1,58826093,115829.602169982,2507329.53190381,4190802,32000000,59830937,39300000,4086530,31500000,58826093,38700000,BROWSING
371422,371341,344868,6,0,35249,34003,1614.5260869565,594.6,2186.1925249447,2191784.54695737,0,34003,457.98027127,2625.4415413916,-1,0,-1,0,-1,0,-1,0,BROWSING
100359293,100332683,100333757,2,1,58769446,58729673,275639.239010989,186493.972118959,9.0076361937,7283.859602319,1,58703137,111139.859357697,2000448.98922452,1564286,10000000,58816365,17300000,1274735,9127825.1,58703137,17600000,BROWSING
263032,262644,240804,19,0,30296,23551,1554.1065088757,493.4508196721,2505.398582682,2599136.22677089,0,23378,399.7446808511,2004.5118757771,-1,0,-1,0,-1,0,-1,0,BROWSING
4279648,4278723,1260028,8,0,2996681,956834,59426.7083333333,2686.6268656717,126.8795938358,151976.050366759,0,2996681,7896.0295202952,131977.999696559,2996681,2996681,2996681,0,2996681,2996681,2996681,0,BROWSING
220854,215660,198944,7,0,26484,25167,902.3430962343,441.1175166297,3133.2916768544,2875836.52548743,0,24452,319.6150506512,1955.5484840163,-1,0,-1,0,-1,0,-1,0,BROWSING
305463,300238,280769,49,0,29252,27096,3335.9777777778,622.5476718404,1777.6293691871,2045802.60129705,0,26040,563.5848708487,2596.6188546161,-1,0,-1,0,-1,0,-1,0,BROWSING
96599028,96574325,96571910,12,3,45055999,45055973,596137.808641975,533546.464088398,3.5714645079,6625.6877864237,0,45031270,280811.127906977,3434645.35541006,4754888,32200000,46763438,23800000,4398548,31500000,45031270,23500000,BROWSING
96597108,96572408,96569039,26,4,45055995,45055952,699800.057971015,533530.602209945,3.3230808525,6130.6597294818,3,45031252,301865.9625,3561323.60351571,4753460,32200000,46762953,23800000,4545471,31500000,45031252,23400000,BROWSING
209592,207635,187557,25,0,27549,24541,2414.3604651163,508.2845528455,2180.4267338448,2441343.18103744,0,24382,459.6315789474,2234.0228776389,-1,0,-1,0,-1,0,-1,0,BROWSING
257670,255699,235716,7,0,30490,25701,2389.7102803738,644.0327868852,1843.4431637366,1984251.17398223,0,25435,543.6075949367,2806.0494760001,-1,0,-1,0,-1,0,-1,0,BROWSING
222991,221138,199011,7,0,25100,24001,1221.7569060774,552.8083333333,2435.0758550794,2250247.76784713,0,23980,411.4225092251,2027.7057117143,-1,0,-1,0,-1,0,-1,0,BROWSING
317692,316883,289449,30,0,63280,63371,2640.6916666667,843.8746355685,1463.6818050187,1506978.45712199,0,63238,684.6810344828,3970.5463578307,-1,0,-1,0,-1,0,-1,0,BROWSING
252231,251208,228090,26,0,26658,28000,2512.08,674.8224852071,1744.4326827392,1865972.06528936,0,24925,574.5580865604,2917.9356558158,-1,0,-1,0,-1,0,-1,0,BROWSING
96597360,96572671,96569018,9,5,45071979,45071809,778811.862903226,611196.316455696,2.940038941,4851.6750354254,1,45047120,341333.427561837,3786555.37936576,4754128,32200000,46746564,23800000,4533505,31500000,45047120,23400000,BROWSING
15270319,5265556,15196365,4,6,4184458,10004765,57234.3043478261,116895.115384615,14.6689797378,29467.4918055084,1,10004763,68476.7668161435,724828.818316966,5189620,7635159.5,10080699,3458515.12821897,4184458,7094610.5,10004763,4115577.13407385,BROWSING
212465,210511,185363,27,0,29417,25991,1913.7363636364,594.1121794872,1995.6228084626,2029411.90313699,0,27102,502.2813238771,2571.3505241071,-1,0,-1,0,-1,0,-1,0,BROWSING
96580178,96555476,96552358,30,6,45055994,45055951,937431.805825243,731457.257575758,2.4539196853,4418.2254458053,1,45031249,409238.042372881,4143863.11781038,4737669,32200000,46761813,23800000,4572627,31500000,45031249,23400000,BROWSING
237542,235490,211013,28,0,33155,26003,3514.776119403,703.3766666667,1553.4095023196,1752144.88385212,0,26529,645.4945652174,2987.4989243276,-1,0,-1,0,-1,0,-1,0,BROWSING
96615125,96590276,96588011,23,2,45023974,45034390,847283.122807018,680197.26056338,2.6703893412,4395.4194542521,2,45009478,375934.338521401,3970173.06122544,4756116,32200000,46810186,23800000,4533885,31500000,45009478,23400000,BROWSING
13852739,13852739,3826904,9,8,10000799,3563226,159226.885057471,42053.8901098901,12.9938202113,29802.2650971768,2,10000799,77389.6033519553,791154.028063357,3582792,6926369.5,10269947,4728532.64734542,3530210,6765504.5,10000799,4575397.36017097,BROWSING
96598978,96574274,96569099,17,4,45055997,45055951,877947.945454545,694741.71942446,2.5983711753,4261.980908328,0,45031247,386395.912,4026300.10223932,4754995,32200000,46763282,23800000,4542769,31500000,45031247,23400000,BROWSING
109838293,109838293,5518751,124,55,104020526,1274210,661676.463855422,17976.3876221498,4.324539166,3638.9585916089,17,104020526,231726.356540084,4777634.77555872,1807974,54900000,108030319,75100000,1019700,52500000,104020526,72800000,BROWSING
119457930,119457930,119381741,11,3,10004717,10004444,209208.283712785,120102.355130785,13.1175887612,4068.5955298238,3,9979314,76282.2030651341,564670.508751623,1190844,3980231.93333333,11238219,2664737.06772122,1061134,3213276.36666667,9979314,2580882.29630668,BROWSING
1829896,1828053,1807096,7,0,532124,775312,12694.8125,6318.5174825175,236.0789902814,215490.935003957,0,532124,4245.6983758701,33825.5643652462,-1,0,-1,0,-1,0,-1,0,BROWSING
214284,214178,190547,37,0,29212,28879,2855.7066666667,713.65917603,1605.3461761028,1726666.47999851,0,28869,624.7346938776,3153.1598176813,-1,0,-1,0,-1,0,-1,0,BROWSING
190116,188194,165984,26,0,31208,26583,1809.5576923077,653.4803149606,1893.5807612195,1868764.33335437,0,26583,529.5710306407,2776.167790388,-1,0,-1,0,-1,0,-1,0,BROWSING
92639532,92574213,92613440,5,2,53399351,53398798,771451.775,564716.097560976,3.0872349398,3243.8743321804,1,53373144,325050.989473684,3572190.30773925,1943455,23100000,53519870,22800000,1807374,22900000,53373144,22800000,BROWSING
274333,274249,252621,7,0,56744,56061,2980.9673913044,1250.599009901,1078.9806548975,1026668.31915956,0,29758,929.9423728814,4015.7985206647,-1,0,-1,0,-1,0,-1,0,BROWSING
2036146,2035922,2006004,23,0,1567624,1800092,36355.75,10287.2,124.2543511123,132428.61759422,0,1567624,8079.9444444445,99548.8416950272,1836803,1836803,1836803,0,1567624,1567624,1567624,0,BROWSING
179200,177247,156006,7,0,28288,37051,2858.8225806452,812.53125,1428.5714285714,1480797.99107143,0,23290,702.7450980392,2994.8687596496,-1,0,-1,0,-1,0,-1,0,BROWSING
5222960,5220981,5199269,28,0,4685877,4711546,81577.828125,27079.5260416667,49.3972766401,50588.5551488045,0,4685877,20322.8015564202,292644.951049101,4997301,4997301,4997301,0,4685877,4685877,4685877,0,BROWSING
65261159,65261142,65238477,27,9,60021610,59960566,557787.538461538,304852.696261682,5.1025756377,4134.0669417164,6,59960566,196569.756024096,3292878.44475838,1223096,16300000,60045635,29200000,1096552,16100000,59960566,29300000,BROWSING
284634,282668,259436,6,0,39974,39999,3925.9444444445,1387.3582887701,916.9670524252,916981.105560123,0,39950,1094.7461538462,4792.754415676,-1,0,-1,0,-1,0,-1,0,BROWSING
108894706,108868567,108869243,2,1,58033120,57993666,680428.54375,417123.536398467,3.8844863588,2315.7415935353,1,57967573,258044.327014218,2978009.0806241,2127096,12100000,58074938,17900000,1359286,11200000,57967573,18100000,BROWSING
27006970,26981484,26980988,7,2,16813073,16772532,284015.621052632,234617.286956522,7.849825434,8011.1171301335,2,16747022,127995.118483412,1333742.49682143,9976558,13500000,16937424,4922075.55153078,9825740,13300000,16747022,4894085.43670429,BROWSING
90360852,90325286,90329357,3,5,45064321,45095654,1290361.22857143,1220666.98648649,1.6157439507,2350.5090456651,1,45064321,623178.289655172,5271599.57390412,45055997,45200000,45269289,150820.219569526,45024820,45000000,45064321,27931.4249457488,BROWSING
222768,220814,200170,106,0,36896,33446,3873.9298245614,1308.3006535948,951.6627163686,932624.973066149,0,32259,1055.7725118484,4354.1740915392,-1,0,-1,0,-1,0,-1,0,BROWSING
160037,150827,135483,41,0,31982,23961,2472.5737704918,915.4256756757,1318.4451095684,1272880.64635053,0,24554,762.080952381,3299.9469668233,-1,0,-1,0,-1,0,-1,0,BROWSING
21913706,21913706,21804302,61,21,9642943,9712660,230670.589473684,146337.597315436,11.2258510724,9204.4677426995,13,9642943,89443.6979591837,712303.483820932,1692324,4913739.25,9717222,3420368.46221133,1645235,4725548,9642943,3448157.60734981,BROWSING
23168442,23140579,23142208,4,1,11414735,11372990,251528.032608696,185137.664,9.4525130348,8456.546193309,0,11347351,106277.256880734,900034.820741862,1701848,5772496,11461390,4094476.79627198,1590324,5655273.5,11347351,4094723.12732733,BROWSING
205392,205325,204023,8,0,21610,21216,5133.125,1632.184,813.0793799174,861688.868115603,0,21201,1237.3012048193,4066.2323413918,-1,0,-1,0,-1,0,-1,0,BROWSING
1965037,1963106,1942107,7,0,1246425,1468289,25830.3421052632,15172.7109375,104.8326316502,90817.6283703564,0,1246425,9585.5463414634,89914.9915469129,1756411,1756411,1756411,0,1246425,1246425,1246425,0,BROWSING
1073517,1073061,1045406,17,0,856997,886847,37002.1034482759,8231.5433070866,147.179783832,160230.345676873,0,856997,6837.6878980892,68479.5150433225,-1,0,-1,0,-1,0,-1,0,BROWSING
119154046,119154046,119078081,7,3,9797518,9757259,287811.70531401,153253.643500644,10.0122491854,2211.2132054668,3,9731115,99961.4479865772,711722.875342129,1116779,4764133.04,10015814,2981166.20737429,1018312,4077172.44,9731115,2862759.16646432,BROWSING
90745443,90705334,90697305,6,11,45095950,45089584,1929900.72340426,1439639.76190476,1.2342217559,1853.8561765575,3,45049475,817526.513513513,6015182.30148613,45095950,45400000,45609384,363052.663090357,44997426,45000000,45049475,36804.2008403932,BROWSING
2174361,2172418,2151258,57,1,1911449,1939092,86896.72,17778.9917355372,68.0659743253,74421.8646305742,1,1911449,14791.5714285714,157685.584489259,2043770,2043770,2043770,0,1911449,1911449,1911449,0,BROWSING
150183,148761,124011,47,0,30880,23405,4020.5675675676,1024.8842975207,1065.3669190255,1075035.12381561,0,26172,944.5471698113,3221.1471346816,-1,0,-1,0,-1,0,-1,0,BROWSING
347559,347489,323352,48,0,201430,198745,9144.4473684211,2763.6923076923,451.7218659278,464606.009339422,0,174822,2227.9423076923,14616.5573965172,-1,0,-1,0,-1,0,-1,0,BROWSING
116900488,116835583,116875384,27,4,12015139,11974707,296537.012690355,170124.285298399,9.264289812,2018.9222820011,4,11949521,108041.116451017,785981.075087193,1459452,5830497.5,15693964,3324147.84358377,1309420,5019638.95,11949521,3017924.54618592,BROWSING
117456608,117431545,117431589,21,3,13596867,13559137,326198.736111111,185223.326498423,8.4797272538,1810.1323000916,1,13532160,118046.842211055,866461.618733389,1363961,6496841.38888889,16336295,4383572.74865666,1179096,5458419.05555556,13532160,3587177.77729535,BROWSING
90412371,90374854,90372776,16,26,45047977,45044965,2915317.87096774,2378230.94736842,0.7852907651,1615.3320434435,6,45007448,1291605.3,7550373.17621075,45047977,45200000,45326877,197212.081270393,44996129,45000000,45007448,8003.7415937798,BROWSING
836526,836418,806078,30,0,437570,662350,22011,7604.5094339623,174.5313355473,172958.162687113,0,437570,5769.1448275862,40050.8500786256,-1,0,-1,0,-1,0,-1,0,BROWSING
90560424,90522845,90521981,25,31,45127945,45125130,2828838.90625,2586342.31428571,0.7619222277,1570.8627865965,4,45087551,1331770.94117647,7665609.06308491,45127945,45300000,45394900,188765.690769006,44996936,45000000,45087551,64074.4809694156,BROWSING
118910682,118845342,118885544,28,3,20719182,20603886,370234.710280374,200820.175675676,7.6948511657,1730.9378479555,3,20603886,130099.214442013,1049258.10082482,1319267,6913932.58823529,22416470,5198817.07491944,1123961,6142212.41176471,20603886,4849435.71762758,BROWSING
