@RELATION <ISCXFlowMeter-generated-flows>,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE duration NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowPktsPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowBytesPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE class1 {VPN-BROWSING,VPN-CHAT,VPN-STREAMING,VPN-MAIL,VPN-VOIP,VPN-P2P,VPN-FT},,,,,,,,,,,,,,,,,
@DATA,,,,,,,,,,,,,,,,,,,,,,,
55831711,55766885,55806151,2,12,16115344,16052021,189683.282312925,139865.040100251,12.4481228956,6523.2283495664,2,16052021,80449.15129683,810630.255341167,3730975,7852700.71428571,16144470,4380017.16495979,3692911,6994100.28571429,16052021,4391964.08339,VPN-BROWSING
46524546,46325039,46323261,2,17,45024030,45262593,477577.721649485,264704.348571429,5.8893642939,5210.0024791215,1,45024030,170419.582417582,2724826.14804881,46325039,46300000,46325039,0,45024030,45000000,45024030,0,VPN-BROWSING
6496273,6431093,6470928,28,18,5323248,5284388,71456.5888888889,38748.0718562874,39.8690141255,33091.5895929866,7,5258623,25179.3527131783,331050.542898078,6404373,6404373,6404373,0,5258623,5258623,5258623,0,VPN-BROWSING
59898537,59657471,59714032,3,0,3516152,3306491,277476.609302326,177192.973293769,9.2489738105,4779.2820048343,0,3270104,108315.618444846,268283.891582461,1788441,5965529.6,28980118,8234441.79329447,1064627,1530338.3,3270104,638162.034108815,VPN-BROWSING
59953499,59953499,59785930,3,0,7010702,6909339,315544.731578947,182274.176829268,8.6733886875,4438.2063505585,0,6778155,115517.33911368,470631.154191743,6000138,12000000,22209933,7236220.02293594,1348247,4025615.6,6778155,2458415.89903988,VPN-BROWSING
59641091,59641091,59576916,22,14,58246240,58246482,727330.378048781,402546.72972973,3.889935548,3152.960431257,6,58221015,258186.541125541,3830641.79293123,59577133,59600000,59577133,0,58221015,58200000,58221015,0,VPN-BROWSING
59927836,59880370,59927262,3,0,5376010,5744105,332668.722222222,211757.109540636,7.7593324077,4418.3307403258,0,5376010,129154.818965517,425975.5517071,1305781,5655278,13650015,4191097.69876415,1010431,2454498.11111111,5376010,1534697.71151023,VPN-BROWSING
6881637,6856085,6856099,6,13,1358719,1359104,44232.8064516129,30744.8385650224,55.2194194492,29391.1172588731,3,1333542,18157.3535620053,113971.920947506,1388633,2237905,3543205,1147395.43243971,1071144,1225598.66666667,1333542,137243.053364581,VPN-BROWSING
53546642,53417270,53412414,46,22,10156934,10155646,890287.833333333,417284.484375,3.5483084075,3097.8786680965,8,10026381,283315.566137566,1611875.91926109,1580433,8902878.33333333,11247875,3614169.05704125,1311555,8565401.5,10026381,3553648.68173224,VPN-BROWSING
1301313,1123688,1095209,57,29,433543,467191,18124,9607.0964912281,136.7849241497,119994.190482997,4,232813,7352.0508474576,33936.3238367714,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
59696147,59388599,59623729,3,0,7349706,7405278,324527.863387978,235666.913043478,7.3371569525,4121.321263833,0,7349571,136604.455377574,470285.857057011,1157176,4238208.77777778,7442866,2698041.6274677,1040262,2418477.77777778,7349571,2091761.83957844,VPN-BROWSING
11918514,11788396,11787325,4,19,2514227,2517300,84202.8285714286,61713.7434554974,27.9397247006,13419.2064547644,4,2384854,35899.1385542169,170425.832093061,3836965,5797173,7757381,2772152.73867206,1618850,2001852,2384854,541646.622815097,VPN-BROWSING
601185075,1114228,600965621,20,22,224169,600070854,11728.7157894737,5834617.67961165,0.3326762561,236.5378082615,3,600070847,3021030.52763819,42500000,601185075,601000000,601185075,0,600070847,600000000,600070847,0,VPN-BROWSING
601404954,1295300,601185122,12,14,406429,600109667,15796.3414634146,5836748.75728155,0.310938576,235.3239677504,2,600109654,3233359.96774194,44000000,601404954,601000000,601404954,0,600109654,600000000,600109654,0,VPN-BROWSING
51752419,51573677,51613208,35,0,4563964,4561253,132580.146529563,89762.1008695652,18.6657941535,3832.477859634,0,4561062,53629.4497409326,244803.698657572,2252996,5035617.3,14842390,3871550.58172699,1046547,2025371,4561062,1106169.69983126,VPN-BROWSING
46127011,45911491,45913913,27,8,44997980,45213503,553150.493975904,468509.316326531,3.9673067045,2904.1769040704,2,44997980,253445.115384615,3335192.94784968,45911491,45900000,45911491,0,44997980,45000000,44997980,0,VPN-BROWSING
2176363,2176363,2047045,31,26,1214855,1383869,28264.4545454545,19311.7452830189,85.0042019645,61841.2461524112,2,1214855,11828.0597826087,91989.3364485082,1645791,1645791,1645791,0,1214855,1214855,1214855,0,VPN-BROWSING
6558546,6533147,6532937,12,16,4447110,4407535,79672.5243902439,49119.8270676692,33.0866018169,21470.7650140748,9,4382180,30363.6388888889,302893.221122321,6446153,6446153,6446153,0,4382180,4382180,4382180,0,VPN-BROWSING
59998076,59712640,59998076,3,0,2730244,2503866,319318.930481283,285705.123809524,6.6502132502,3389.7586982623,0,2453515,150748.934673367,297793.109830072,1997540,8243524.14285714,19639116,6490627.2013524,1016432,1536336.42857143,2453515,511932.786908059,VPN-BROWSING
59226839,59226839,59161690,1,6,22362051,22297139,270442.187214612,209051.908127208,8.5096555634,2818.1311516558,1,22297139,117747.194831014,1378601.77695989,1922107,9864547.33333333,22639372,9363718.6049886,1111794,8992711.5,22297139,9750014.86198718,VPN-BROWSING
243280799,3287480,243252392,30,10,2426318,239993334,80182.4390243903,3378505.44444444,0.4727047941,402.4403093152,6,239993319,2134042.09649123,22500000,2628586,122000000,240652213,168000000,2426318,121000000,239993319,168000000,VPN-BROWSING
59841476,59841388,59840754,3,0,8214111,7984232,427438.485714286,336184.011235955,5.3474616836,2717.7471357826,0,7984232,187590.833855799,561734.166466451,1418149,3084951.82352941,9234328,2028027.44902944,1004445,1805253.05882353,7984232,1630554.27823344,VPN-BROWSING
51780015,51650410,51648237,29,22,10144121,10144952,922328.75,645602.9625,2.6651208965,1876.9596725687,5,10014997,377956.313868613,1881589.39928154,10140295,10300000,11078316,418278.516772915,9989940,10000000,10014997,10543.6902671695,VPN-BROWSING
51868273,51803915,51842552,3,14,25069119,25029626,193298.190298507,189206.394160584,10.4881070553,4187.530978716,1,25003934,95521.6813996317,1142797.99321445,2025631,7385834,25711578,8267436.01574322,1637624,6596394.71428571,25003934,8239033.51007698,VPN-BROWSING
58985396,58985396,58921572,27,17,58892023,58891860,1134334.53846154,853935.826086957,2.0852619181,1562.9292376032,3,58866486,483486.852459016,5329434.79965056,58922385,58900000,58922385,0,58866486,58900000,58866486,0,VPN-BROWSING
2713771,2534989,2572664,31,19,731251,690675,36738.9710144928,30995.9518072289,56.7476032429,34306.5055968245,8,552437,17737.0653594771,67476.9677796737,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
58878006,58739614,58878006,35,17,4448800,4448223,231258.322834646,152929.885714286,10.8869176038,2013.0437161884,5,4446519,91996.884375,431793.904178933,1310828,3160789.38888889,5117723,1374053.4610271,1104710,2343996.55555556,4446519,1147330.56261325,VPN-BROWSING
55256308,55126803,55120623,27,18,20897877,20895769,291676.206349206,219604.075697211,7.9990867287,2008.0603286054,8,20765065,125297.750566893,1066418.62682472,1355819,6869225.25,25197437,7589517.48453608,1051163,5066799.375,20765065,6520685.22814309,VPN-BROWSING
59437449,59437449,59299455,4,18,8310999,8309661,225141.852272727,159836.805929919,10.7171490486,2029.4276088464,4,8308762,93455.108490566,500705.492119683,2699339,4940286.08333333,13490414,2980542.93175345,1239610,2946858.33333333,8308762,2188839.9703122,VPN-BROWSING
59899070,59695900,59899070,26,18,9773573,9592825,248732.916666667,173620.492753623,9.799818261,1900.1296681234,9,9592825,102216.843003413,583747.846377565,1173271,4391547.54545455,10708116,2714050.64086822,1018642,3582723.63636364,9592825,2413639.50444596,VPN-BROWSING
57944951,57943117,57944716,35,17,4965299,4958200,242439.820083682,159188.78021978,10.4409441989,1944.4317072595,8,4957756,95935.3493377483,501305.275181236,1224501,4103451.92857143,7620951,1709380.38005111,1071307,2992684.71428571,4957756,1477769.61873457,VPN-BROWSING
59546892,59498538,59546866,4,0,20044543,20291316,772708.285714286,468872.960629921,3.4594584718,1795.8955775559,0,20044543,290472.643902439,1545610.96996294,1164611,5949740.8,20880805,5624898.26983747,1000432,4425245,20044543,5783897.72381204,VPN-BROWSING
840977,631649,632952,59,21,208580,209695,21054.9666666667,11508.2181818182,103.4511050837,92086.9417356242,3,209328,9778.8023255814,42588.8097454829,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13441209,13441209,10216500,33,33,9997631,10050042,258484.788461538,185754.545454545,8.1093895646,5679.5486179852,8,9997631,124455.638888889,1006292.8754476,3223699,6720604.5,10217510,4945371.18443697,3171311,6584471,9997631,4826937.16254925,VPN-BROWSING
889711,701650,673562,57,23,241493,215448,24194.8275862069,12473.3703703704,95.5366405496,85054.5851405681,0,215979,10591.7976190476,43147.6307334523,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
436245,257620,212252,59,22,182081,163608,9200.7142857143,3930.5925925926,192.5523501702,169794.496211991,3,181806,5255.9638554217,27094.3329989357,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
823694,644536,618284,106,26,206367,204949,22225.3793103448,11449.7037037037,103.1936617239,91775.5865649137,11,205258,9805.880952381,40873.6083743517,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
59421401,59420558,59421055,41,18,6670552,6489766,261764.572687225,172735.625,9.6429904101,1770.2712866026,18,6489766,103883.568181818,529093.778464513,1224744,3951361.66666667,9972459,2597206.9119115,1074164,2592943.6,6489766,2019688.1433643,VPN-BROWSING
59898915,59576534,59898915,352,0,14087217,13798733,661961.488888889,457243.625954199,3.722938888,1566.873122827,0,13798733,269814.932432432,1087268.65936356,2513169,7453176.5,17062974,5309710.61110984,1004519,4221899.5,13798733,4201168.55000737,VPN-BROWSING
59801856,59798959,59801644,37,18,6552259,6372101,297507.258706468,204101.174061433,8.2940569604,1553.5805443898,11,6372101,120811.83030303,562529.375637258,1417631,3565992.75,7691386,1824313.32457682,1265445,2851610.1875,6372101,1407363.75350799,VPN-BROWSING
59958406,59915137,59958406,3,0,6203640,6484451,367577.527607362,431355.438848921,5.0701814855,2991.807353918,0,6203640,197882.528052805,556004.437995189,1880776,5548480.5,16000205,4999190.21916236,1079031,2456635,6203640,1790811.55543541,VPN-BROWSING
59994274,59994274,59790812,3,0,2727609,2823010,197349.585526316,376042.842767296,7.7507396789,5502.9918355208,0,2727609,129298.004310345,277721.865315634,1513905,3455673.92307692,8615652,2169731.9908794,1035310,1360985.61538462,2727609,441683.111866234,VPN-BROWSING
59988795,59809887,59988795,40,18,4888441,4888176,334133.446927374,227230.284090909,7.4180519879,1402.7786355769,15,4887620,135109.898648649,632608.189487936,1561487,4120257.85714286,5502867,1260924.91339293,1109100,3387770.5,4887620,1281420.17279611,VPN-BROWSING
55638560,55056812,55638528,3,0,16101518,16206301,611742.355555556,534985.846153846,3.5227367495,1977.818980218,0,16101518,285325.948717949,1310462.04235235,2137397,6172226.55555556,16398171,4574394.44270943,1117822,4147746.55555556,16101518,4818999.56522901,VPN-BROWSING
45191288,45165347,45164340,83,14,45030061,45029697,1368646.87878788,921721.224489796,1.8587653443,1221.4743691306,7,45003756,544473.34939759,4939557.40967261,45165347,45200000,45165347,0,45003756,45000000,45003756,0,VPN-BROWSING
45866065,45651119,45649239,37,44,44997349,45212304,1113441.92682927,1141230.975,1.8096167613,1181.3309033596,7,44997349,559342.256097561,4968159.80112804,45651119,45700000,45651119,0,44997349,45000000,44997349,0,VPN-BROWSING
58396722,58175007,58176965,0,8,45034808,45256531,668678.24137931,718234.135802469,2.9111223058,2097.2067575985,0,45034808,345542.733727811,3519284.69534851,12358266,29100000,45816741,23700000,8415250,26700000,45034808,25900000,VPN-BROWSING
58777682,58774967,58777016,36,18,8178797,8000374,360582.619631902,241880.724279835,6.9414101767,1270.0909164809,6,8000374,144416.909090909,712825.815094933,1267699,4154674.64285714,9382543,2166276.1301454,1119652,3469298.78571429,8000374,1841511.66007439,VPN-BROWSING
53878512,53813085,53851987,3,9,9906802,9907150,233969.934782609,203215.045283019,9.2244566814,3091.6778102558,1,9881503,108626.032258065,857107.713479576,2550822,6601343.25,10002060,2981751.18916544,1693399,6064534.25,9881503,3252122.56081871,VPN-BROWSING
59392039,59391738,59391544,40,18,8434258,8255352,353522.25,241429.040650406,7.0043057454,1254.7136157423,18,8255352,143113.346987952,731939.629579601,2502344,4840519.08333333,10362097,2304188.01182116,1217108,3910695.08333333,8255352,1975072.2783079,VPN-BROWSING
51394114,51264541,51263914,33,34,10144188,10145739,1281613.525,1114432.91304348,1.7122583337,1034.9239603586,9,10014895,590736.942528736,2339836.52604972,10139996,10300000,10692681,245846.515086039,10000368,10000000,10014895,5860.8603506653,VPN-BROWSING
240149773,200344,240124018,31,9,65221,239949444,9540.1904761905,6157026.1025641,0.2581722199,203.4063967239,6,239949429,3936881.52459016,30700000,240149773,240000000,240149773,0,239949429,240000000,239949429,0,VPN-BROWSING
28058160,27238271,28058133,4,0,11907254,12011414,504412.425925926,355166.240506329,4.8114345346,2783.6465399014,0,11907254,209389.253731343,1101859.57060366,1445588,5594422.8,11962005,3857533.99447956,1185699,3971618.2,11907254,4608969.4242518,VPN-BROWSING
59979154,59552365,59979154,3,0,6367778,6454921,263506.039823009,479833.232,5.8853781099,4125.3999681289,0,6367778,170395.323863636,490550.451778983,1786542,3866181.35714286,15278734,3479174.26214057,1000584,1982054.42857143,6367778,1428290.51233759,VPN-BROWSING
13070882,13005220,13045034,5,12,12209862,12209800,295573.181818182,178699.095890411,9.1042058218,4581.4046825608,4,12184222,110770.186440678,1121242.42395787,12736463,12700000,12736463,0,12184222,12200000,12184222,0,VPN-BROWSING
59542232,59540832,59541555,25,18,7327429,7149664,410626.427586207,276937.465116279,6.0797183418,1079.6370549226,8,7149664,164936.930747922,780658.944202955,1405703,4480496.69230769,8747290,1981445.79918158,1091843,3798211.38461538,7149664,1799863.81633885,VPN-BROWSING
991149,991149,837479,33,17,136594,146507,39645.96,20936.975,67.5983126654,43839.0191585725,10,135413,15017.4090909091,36161.3773561186,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
45460835,45247507,45243230,33,32,45026192,45239535,1459597,1508107.66666667,1.3858082457,938.1481884352,9,45026192,733239.274193548,5717555.87743344,45247507,45200000,45247507,0,45026192,45000000,45026192,0,VPN-BROWSING
53319694,53294419,53294510,2,5,9120960,9120305,292826.478021978,226785.14893617,7.8582596517,1746.7654634327,2,9094980,127559.076555024,855140.798416408,1502033,5913047.66666667,10423031,3180459.08845785,1399496,5112956.11111111,9094980,3042304.45471849,VPN-BROWSING
49378224,49162015,49161243,17,15,45008973,45225194,2048417.29166667,1489734.63636364,1.1948586891,825.4043320797,4,45008973,851348.689655172,5909302.1001808,3607941,24600000,45554074,29700000,2503478,23800000,45008973,30100000,VPN-BROWSING
59694404,59694404,107258,142,0,59564322,80484,4974533.66666667,3830.6428571429,0.7035835386,649.2903421902,0,59564322,1455961.07317073,9301882.24526205,59694404,59700000,59694404,0,59564322,59600000,59564322,0,VPN-BROWSING
55290883,55111694,55290883,29,18,4824998,4824125,437394.396825397,300493.929347826,5.6428832942,939.0155697097,15,4823909,177784.189710611,700784.364840769,1676658,3608868.13333333,5576077,1338492.09825659,1492334,3031754.66666667,4823909,1221710.41557805,VPN-BROWSING
3035850,1029560,2873397,29,26,245240,2006304,36770,92690.2258064516,20.093219362,11700.1828153565,12,2006290,50597.5,262303.459647635,3035850,3035850,3035850,0,2006290,2006290,2006290,0,VPN-BROWSING
59424485,59399251,59397368,3,5,7361771,7361966,341375.005747126,249568.773109244,6.9668252068,1411.9768980749,3,7336610,143884.95157385,676298.314056666,1118336,2823977.33333333,7440516,1820392.30483069,1000463,2452003.33333333,7336610,1836334.38621534,VPN-BROWSING
60269968,45420198,60135794,61,62,44998850,45135902,1622149.92857143,2147706.92857143,0.9623366649,585.9966608909,16,44998850,1057367.85964912,6235988.16932032,14849770,30100000,45420198,21600000,14712734,29900000,44998850,21400000,VPN-BROWSING
60269831,45424026,60135754,31,35,44998121,45139155,1622286.64285714,2147705.5,0.9623388524,585.9979929262,8,44998121,1057365.45614035,6235560.00728251,14845805,30100000,45424026,21600000,14704780,29900000,44998121,21400000,VPN-BROWSING
60276339,45440135,60138485,12,13,44998835,45138757,1622861.96428571,2147803.03571429,0.9622349493,585.934723076,2,44998835,1057479.63157895,6235277.5245477,14836204,30100000,45440135,21600000,14696285,29800000,44998835,21400000,VPN-BROWSING
58001358,58001358,57938055,2,15,19104289,19105703,374202.309677419,304937.131578947,5.9826185449,2098.381903403,2,19079094,167633.98265896,1370932.92680127,1469602,6440398.55555556,21214767,6952879.25010473,1204685,6007567.88888889,19079094,6450115.11458224,VPN-BROWSING
1023782,1023782,942816,47,15,247773,328550,51189.1,36262.1538461538,46.884981373,33008.9804274738,11,247773,21782.5957446808,50189.905021766,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
52443065,52443065,52210498,16,7,22740052,22993457,1589183.78787879,1535602.88235294,1.3157125732,979.5766132281,4,22740052,771221.544117647,3656444.22281009,11797509,17400000,23084230,5644969.24094276,11588898,17100000,22740052,5578177.20436254,VPN-BROWSING
59974302,59974302,59869668,9,28,8533042,8428115,530746.03539823,809049.567567568,3.1513497231,1304.1252234999,7,8428115,319012.244680851,904049.92749123,1448267,5274302.27272727,9807734,3248777.2416663,1001789,2746949.63636364,8428115,2745007.87942092,VPN-BROWSING
13271540,13271540,257322,22,29,13053105,74718,428114.193548387,8577.4,4.7469999714,2391.3577474807,4,12987786,214057.096774194,1648907.97747438,13271518,13300000,13271518,0,12987786,13000000,12987786,0,VPN-BROWSING
60547585,60547585,73273,571,0,60393041,42146,8649655,3330.5909090909,0.5119939961,492.108809955,0,60393041,2018252.83333333,11000000,60547585,60500000,60547585,0,60393041,60400000,60393041,0,VPN-BROWSING
57628785,57578124,57578307,8,29,6573830,6523993,179371.102803738,323473.634831461,8.6935721445,4317.5472118664,7,6523901,115257.57,418648.213654097,1685537,5757812.4,16280820,4289737.60235049,1080058,2225468.2,6523901,1758818.03011349,VPN-BROWSING
59887861,59862315,59862630,1,8,23655784,23582650,388716.331168831,327118.196721311,5.6605795288,1584.194165826,1,23582650,177183.020710059,1652913.81639098,2475833,11600000,25482697,9635113.01076695,2286715,10900000,23582650,9234045.7038073,VPN-BROWSING
59192957,59142485,59141392,9,30,6506042,6602820,326754.060773481,501198.237288136,5.0850644275,1899.6009947602,7,6294301,197309.856666667,550441.120037423,1623534,9711103.5,36625832,13400000,1354141,3287460,6294301,2129029.47167497,VPN-BROWSING
53327718,53302529,53302430,2,6,8577654,8577785,389069.554744526,283523.563829787,6.131895612,1296.5865143526,2,8552453,163581.957055215,926595.154793742,1178342,5322395.4,11919985,4376485.8603306,1077540,4369384.2,8552453,3193652.14648967,VPN-BROWSING
9697862,9697862,9473706,71,40,8532276,8790834,510413.789473684,430623,4.4339669919,3015.0975544919,14,8532276,230901.476190476,1314176.9374724,9477461,9477461,9477461,0,8532276,8532276,8532276,0,VPN-BROWSING
58552839,58527393,58527496,3,5,7454581,7454840,440055.586466165,326969.251396648,5.3626776321,1190.6510630509,3,7429256,187069.773162939,968284.188659623,1595140,4496123.92307692,7896658,2446925.19959274,1333703,4130116.76923077,7429256,2591644.40198515,VPN-BROWSING
785197,785197,246416,381,0,513435,125910,65433.0833333333,11200.7272727273,45.8483667156,35238.2905181757,0,513435,22434.2,86732.4314080888,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13699947,11389594,13425604,31,26,10003064,10277869,669976.117647059,537024.16,3.2116912569,2074.2416010807,0,10003064,318603.418604651,1545305.35228529,2310353,6849973.5,11389594,6419992.87912685,2035562,6019313,10003064,5633874.69331729,VPN-BROWSING
59138077,59112832,59112567,2,5,8834678,8835385,441140.537313433,337786.097142857,5.2588791482,1164.8840052746,2,8809456,190767.990322581,977544.736751402,1144373,3621437.4375,10026668,2962659.31168058,1010120,3358050.5,8809456,2875857.93991114,VPN-BROWSING
898521,898521,694767,46,17,309044,207079,44926.05,26721.8076923077,53.4211220439,40692.4267768923,7,203709,19117.4680851064,51136.3460348691,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
56486028,56435762,56435821,8,27,6258189,6610812,303418.075268817,478269.669491526,5.417268851,2266.2595429794,7,6258189,185200.091803279,516788.896408632,1421753,6270640.22222222,11853672,3011507.83967908,1111488,2221799.33333333,6258189,1944095.00598347,VPN-BROWSING
59909713,59606792,59595980,8,29,5558615,5910431,272177.132420091,448090.07518797,5.9088916016,2355.694810289,6,5558615,169715.900849858,459026.832735232,1646132,5292455.44444444,12415556,3632757.04323155,1071093,2204008,5558615,1629614.53501599,VPN-BROWSING
56473027,56447678,56447720,2,5,7853958,7854140,451581.424,332045.411764706,5.259147876,1164.856985619,2,7828737,190787.253378378,951224.182336815,1693434,3753872.6,7923619,2614436.88504283,1065406,3412297.13333333,7828737,2699383.86860373,VPN-BROWSING
