@RELATION <ISCXFlowMeter-generated-flows>,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE duration NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowPktsPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowBytesPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE class1 {VPN-BROWSING,VPN-CHAT,VPN-STREAMING,VPN-MAIL,VPN-VOIP,VPN-P2P,VPN-FT},,,,,,,,,,,,,,,,,
@DATA,,,,,,,,,,,,,,,,,,,,,,,
117866537,117866537,117737657,3,0,14087217,13798733,473359.586345382,367930.178125,4.844462343,2237.9210140025,0,13798733,206783.398245614,748763.243197234,1647861,7363645,19639116,5592050.42615134,1004519,3153554.6875,13798733,3201126.17746791,VPN-BROWSING
65817281,65817281,65755717,6,13,58899910,58899593,419218.350318471,292247.631111111,5.834333995,3077.4440530292,3,58874358,171846.686684073,3009546.9835182,1388633,16400000,59042280,28400000,1071144,15600000,58874358,28800000,VPN-BROWSING
119689477,119386337,119689477,3,0,16101518,16206301,464538.276264591,395014.775577558,4.6954837976,2487.5202688036,0,16101518,213350.226381462,853316.008589165,1418149,5062452.45454545,16398171,3467271.88625449,1004445,2762667.27272727,16101518,3351200.91022289,VPN-BROWSING
118078059,118078059,114276585,46,22,10156934,10155646,1736442.04411765,852810.335820896,1.7276706759,1411.4561283566,8,10026381,581665.315270936,2279976.98340551,1580433,9082923.30769231,11247875,2889531.89162097,1311555,8856751.84615385,10026381,2866543.65652523,VPN-BROWSING
1301313,1123688,1095209,57,29,433543,467191,18124,9607.0964912281,136.7849241497,119994.190482997,4,232813,7352.0508474576,33936.3238367714,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
70236371,70107977,70105182,4,19,58319581,58317758,497219.695035461,361366.917525773,4.7980838873,2281.5956707103,4,58189463,209036.818452381,3177058.54002386,3836965,23400000,58513631,30500000,1618850,20700000,58189463,32400000,VPN-BROWSING
601185075,1114228,600965621,20,22,224169,600070854,11728.7157894737,5834617.67961165,0.3326762561,236.5378082615,3,600070847,3021030.52763819,42500000,601185075,601000000,601185075,0,600070847,600000000,600070847,0,VPN-BROWSING
601404954,1295300,601185122,12,14,406429,600109667,15796.3414634146,5836748.75728155,0.310938576,235.3239677504,2,600109654,3233359.96774194,44000000,601404954,601000000,601404954,0,600109654,600000000,600109654,0,VPN-BROWSING
119827007,119633315,119827007,25,18,6670552,6489766,278865.536130536,187522.702660407,8.9295395653,1654.8105887348,8,6489766,112092.616463985,542447.564686821,1224744,3693240.5,9972459,2212453.3241151,1074164,2658088.375,6489766,1699654.52149667,VPN-BROWSING
119920196,119919697,119907010,35,17,4888441,4888176,286889.227272727,192467.110754414,8.6974507613,1614.6654730284,5,4887620,115086.560460653,538129.408014859,1310828,3603161.42424242,5502867,1375620.85411884,1104710,2786770.78787879,4887620,1280961.75213688,VPN-BROWSING
91341248,91127450,91128150,27,8,45215959,45214237,1084850.5952381,920486.363636364,2.0253719327,1467.7377738478,2,45000439,496419.826086957,4678043.09119606,45215959,45600000,45911491,491815.393731225,44997980,45000000,45000439,1738.775287379,VPN-BROWSING
119796854,119796854,119658456,4,18,8310999,8309661,279899.191588785,194566.595121951,8.7231005248,1630.0678480255,4,8308762,114747.944444444,594230.743228115,1267699,4414245.07407407,13490414,2558275.23942749,1119652,3167192.81481481,8308762,1972507.25144479,VPN-BROWSING
119937716,119937716,119808759,31,26,58875561,59004996,1480712.54320988,1089170.53636364,1.6091685454,1126.9932804123,2,58875561,624675.604166667,5979848.9923688,1645791,39900000,59155427,33200000,1214855,39600000,58875561,33200000,VPN-BROWSING
115124175,114939636,115124175,35,17,6071188,5890886,296236.175257732,196793.461538462,8.4691160653,1566.7690995397,8,5890886,118197.304928131,609406.750045802,1224501,4520697.2,7620951,1657078.35845798,1071307,3535287.36,5890886,1533225.7097342,VPN-BROWSING
110526806,110526806,110462414,1,6,24138151,24076585,364774.937293729,283965.074550129,6.2790197701,1841.6799269491,1,24076585,159490.340548341,1581253.77774658,1419248,8499077.53846154,24423168,8708192.93256334,1111794,7881356.07692308,24076585,8848596.27570363,VPN-BROWSING
119798987,119798987,119699685,3,0,56603155,56675600,914496.083969466,623435.859375,2.7128776974,1489.7204431286,0,56603155,369749.959876543,3253438.64711742,1157176,8846013.46153846,56689201,14700000,1040262,7338531.61538462,56603155,15100000,VPN-BROWSING
119774901,119774901,119490228,3,0,6367778,6454921,228578.055343511,413460.996539792,6.8044305877,4756.6559875512,0,6367778,147143.613022113,373152.160273062,1513905,4931442.83333333,30388093,6320751.59897632,1000584,1676261.70833333,6367778,1142205.12098648,VPN-BROWSING
243280799,3287480,243252392,30,10,2426318,239993334,80182.4390243903,3378505.44444444,0.4727047941,402.4403093152,6,239993319,2134042.09649123,22500000,2628586,122000000,240652213,168000000,2426318,121000000,239993319,168000000,VPN-BROWSING
116340004,116340004,112512642,14,22,10145227,10145202,1817812.5625,1308286.53488372,1.306515341,842.1007102596,5,10014997,770463.602649007,2616413.30284346,3825489,9694999.16666667,11078316,1867845.79983463,3695570,9485057.75,10014997,1823228.99437991,VPN-BROWSING
110472611,110341729,110336926,27,18,20897877,20895769,429345.249027237,314350.216524216,5.5217306306,1219.8227124368,8,20765065,181400.018062397,1284954.88576033,1355819,7785740.57142857,25197437,6356387.84609157,1051163,6434087.85714286,20765065,5809032.6198499,VPN-BROWSING
60831089,60688772,60689982,31,19,58153783,58117218,866982.457142857,705697.465116279,2.5973560986,1535.6292569413,8,57975001,387459.165605096,4625938.3077552,60688772,60700000,60688772,0,57975001,58000000,57975001,0,VPN-BROWSING
840977,631649,632952,59,21,208580,209695,21054.9666666667,11508.2181818182,103.4511050837,92086.9417356242,3,209328,9778.8023255814,42588.8097454829,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13441209,13441209,10216500,33,33,9997631,10050042,258484.788461538,185754.545454545,8.1093895646,5679.5486179852,8,9997631,124455.638888889,1006292.8754476,3223699,6720604.5,10217510,4945371.18443697,3171311,6584471,9997631,4826937.16254925,VPN-BROWSING
119050258,119049933,119048173,29,18,7327429,7149664,459652.250965251,312462.396325459,5.3926804594,924.3911088374,15,7149664,185725.831513261,791945.491322253,1492666,4085321.20689655,8747290,1775053.73857656,1091843,3435945.65517241,7149664,1633662.00833117,VPN-BROWSING
889711,701650,673562,57,23,241493,215448,24194.8275862069,12473.3703703704,95.5366405496,85054.5851405681,0,215979,10591.7976190476,43147.6307334523,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
436245,257620,212252,59,22,182081,163608,9200.7142857143,3930.5925925926,192.5523501702,169794.496211991,3,181806,5255.9638554217,27094.3329989357,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
823694,644536,618284,106,26,206367,204949,22225.3793103448,11449.7037037037,103.1936617239,91775.5865649137,11,205258,9805.880952381,40873.6083743517,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
108694283,108694283,108587476,3,0,16531734,16532662,597221.335164835,723916.506666667,3.0728387067,1828.6794347776,0,16476983,326409.258258258,1262924.72577243,1238086,4345419.4,16532662,3679577.28286465,1005333,3077445.04,16476983,3606423.59464319,VPN-BROWSING
114105020,114039625,114078495,3,9,9929598,9929726,351974.151234568,309995.910326087,6.082116282,1966.8459810094,1,9904218,164653.708513709,1141541.4186865,2550822,8060440.5,10021545,2800781.80587968,1693399,7565538.28571429,9904218,3005518.77728831,VPN-BROWSING
116506475,116287024,116286718,0,7,45040007,45259492,874338.526315789,945420.471544716,2.2144691958,1561.7329423107,0,45040007,453332.587548638,4019283.544183,5361370,23300000,45886922,20800000,5139655,21800000,45040007,21200000,VPN-BROWSING
113328087,113302747,113302903,2,4,9120960,9120305,372706.404605263,287570.819796954,6.1767565176,1371.8046789231,2,9094980,162128.879828326,969955.562141418,1431929,5391812.76190476,10423031,3043269.15226423,1323699,4839137.19047619,9094980,2993530.11401711,VPN-BROWSING
119735262,119734323,119685436,8,29,6573830,6523993,171293.738197425,311680.822916667,9.0616580436,4495.6848217361,6,6523901,110456.883763838,369052.246820888,1129630,3987648.96666667,16280820,3278572.2117013,1033413,1705429.4,6523901,1181988.30487175,VPN-BROWSING
119609758,119121978,119609758,8,29,6506042,6602820,309407.735064935,488203.093877551,5.2838498344,2035.4861013932,6,6294301,189555.876386688,517547.464309361,1623534,6889241.5625,37583732,8735249.72462542,1071093,2625358.8125,6294301,1792012.6359804,VPN-BROWSING
90359367,90333391,90332419,83,14,45168044,45168079,2656864.44117647,1806648.38,0.9517552287,612.0450135513,7,45142103,1063051.37647059,6872214.23003429,45165347,45200000,45168044,1907.0667266774,45003756,45100000,45142103,97826.1018517042,VPN-BROWSING
113535833,113510644,113510417,2,5,8577654,8577785,431599.406844106,317956.350140056,5.4784466152,1181.8735676163,2,8552453,182827.428341385,996135.72129991,1178342,5401527.0952381,12085257,4252391.73948715,1077540,4501891.19047619,8552453,3170009.34804215,VPN-BROWSING
91078688,90863119,90861862,37,44,45212000,45212623,2163407.5952381,2216142.97560976,0.933258942,596.0450374516,7,44997349,1084270.0952381,6899427.09845237,45212000,45400000,45651119,310504.022646245,44997054,45000000,44997349,208.5941034641,VPN-BROWSING
112769822,112744493,112744576,2,5,7706690,7706630,428686.285171103,318487.502824859,5.4890571699,1178.3382969249,2,7681398,182475.44012945,955170.363479482,1166741,4694600,11037697,2998138.17079434,1057192,4071239.54166667,7681398,2794528.99306429,VPN-BROWSING
119995729,118574384,119995729,2,4,7475283,7475433,464997.584313725,353969.702064897,4.9668434449,1109.5061558399,2,7449993,201673.494117647,994325.632521645,1395679,4281919.71428571,7896658,2380529.60230262,1312913,3956714.03571429,7449993,2516002.2380328,VPN-BROWSING
116430355,116405049,116405048,1,5,7853958,7854140,471275.502024291,349564.708708709,4.998696431,1111.6774487203,1,7828737,200396.48020654,977706.215265551,1693434,3752466.83870968,7923619,2526045.75319184,1024406,3446093.96774194,7828737,2632362.77505782,VPN-BROWSING
115953166,115953166,112128338,33,34,10145230,10145739,2415690.95833333,2156314.19230769,0.8796655022,465.446540718,9,10014927,1148051.14851485,3136024.70372591,3824460,9662756.75,10692681,1845350.89023138,3694543,9485661.75,10014927,1823733.72988551,VPN-BROWSING
119166177,119140932,119140593,2,4,8834678,8835385,465394.265625,352486.961538462,5.0014191527,1101.7807510935,2,8809456,200279.28907563,987604.203131431,1144373,3469738.20588235,10026668,2721362.33280153,1010120,3255586.29411765,8809456,2700134.58481095,VPN-BROWSING
118192254,118167085,118166788,2,5,8075536,8075983,468917.003968254,351686.869047619,4.9918668951,1108.4059704962,2,8050440,200665.966044143,983497.324138152,1456399,3374270.88571429,8152915,2608295.51203663,1243678,3224129.51428571,8050440,2591203.2686156,VPN-BROWSING
118395812,118370407,118369871,1,4,8207455,8207876,477300.028225806,357612.903323263,4.9072681726,1099.8953240002,1,8182266,204130.710344828,1010463.07527419,1677568,3815998.5483871,8325997,2758732.76266548,1578059,3549745.48387097,8182266,2726700.05483829,VPN-BROWSING
118708624,118577001,118578915,7,19,13056590,13054294,383744.339805825,262924.423503326,6.4190787015,917.9619502624,1,12924991,155990.307490145,848460.989169738,1426190,4553949.23076923,13330297,3374096.33820918,1003212,3324257.23076923,12924991,3278302.65713318,VPN-BROWSING
118086673,118061470,118061387,2,5,7944588,7944560,477981.659919028,357761.778787879,4.9031781935,1083.0604059783,2,7919199,204302.202422145,966687.21328416,1606286,3277378.80555556,8022216,2426434.07521451,1328128,3121336.72222222,7919199,2462797.61817243,VPN-BROWSING
118270091,118244862,118244713,2,5,8089089,8088867,486604.37037037,360502.173780488,4.8448428098,1074.9716933929,1,8063522,206765.893356643,1014415.70722026,1347603,3376334,8165904,2659072.46307708,1247513,3248005.31428571,8063522,2671173.20421108,VPN-BROWSING
114651993,114626776,114626706,1,5,8751957,8752225,462204.741935484,344224.342342342,5.084953037,1130.3684882303,1,8726741,196996.551546392,1019032.53728068,1178095,5206978.40909091,13122113,3668105.27482026,1063039,4364342,8726741,3066922.2088723,VPN-BROWSING
119969751,119943798,119944352,1,5,8490482,8490814,483644.346774194,366802.29969419,4.8095456996,1094.2258269753,1,8465272,208280.817708333,1066831.69724338,1476976,4997653.5,8563956,2501057.57730246,1101593,4523200.66666667,8465272,2831342.32810233,VPN-BROWSING
114296297,114270958,114270948,2,5,8738707,8738875,470250.855967078,353780.024767802,4.9695398268,1109.5460074267,2,8713551,201580.770723104,1111289.26610292,1191072,5190325.90909091,12911234,3649348.05400412,1010928,4516165.68181818,8713551,3563623.11563918,VPN-BROWSING
119997469,119996989,119997055,1,4,7478752,7479691,489783.628571429,366963.470948012,4.7834342239,1057.8889793084,1,7453554,209419.666666667,1033006.77026975,1216004,4611971.92307692,7558880,2364894.64445154,1111113,4207275.30769231,7453554,2608111.1858363,VPN-BROWSING
118183137,118157956,118157865,1,4,8012117,8012072,486246.732510288,361339.036697248,4.8399459899,1071.4641971299,1,7986717,206975.721541156,1002609.45945325,1540389,3373580.71428571,8088672,2581230.56446138,1311225,3234709.65714286,7986717,2606496.93975891,VPN-BROWSING
116058368,116033103,116032853,2,5,7832751,7832753,477502.481481482,357024.163076923,4.9113218618,1091.5628246642,2,7807432,203969.012302285,1000264.59218028,1774234,4141372.78571429,7903424,2496839.11121528,1009478,3737023.35714286,7807432,2698078.47922781,VPN-BROWSING
119989521,119963754,119989521,2,4,8286603,8286751,489647.975510204,365821.710365854,4.7920851355,1056.0922232534,2,8261311,209040.977351916,1035262.68132168,1331019,3746330.25,8358518,2777643.10517957,1219546,3526825.3125,8261311,2783438.37618796,VPN-BROWSING
111753991,111728773,111728679,2,5,8427949,8427995,450519.245967742,342726.009202454,5.1541783416,1154.9028257971,2,8402681,194354.766956522,1017447.94358153,1166913,4134795.03703704,8506891,2885503.29401969,1058635,3874598.03703704,8402681,2836855.98660006,VPN-BROWSING
119965357,119939598,119965357,2,4,8295239,8294716,495618.173553719,367991.892638037,4.7513716814,1051.9786974835,0,8269359,210835.425307557,1047424.55716112,1119844,3997990.86666667,8373033,2838654.29210697,1010054,3717231,8269359,2826862.01302426,VPN-BROWSING
111737110,111710982,111711679,1,4,8401771,8401914,459715.975308642,343728.243076923,5.1012595547,1129.5799578135,1,8376496,196374.53427065,1022923.54580178,1508699,4134327.18518519,8493768,2819110.83815794,1401755,3881718.59259259,8376496,2832575.49883689,VPN-BROWSING
113150331,113125072,113125020,1,5,8606607,8606667,465535.275720165,354623.887147335,4.9845192234,1116.8858180362,1,8581379,200977.497335702,1079173.75563241,1126908,4522031.24,11663018,3440196.59756144,1008338,4047748.24,8581379,3308060.30376723,VPN-BROWSING
116809710,116783873,116783452,2,5,8870932,8870831,480592.069958848,358231.447852761,4.888292249,1085.945680372,2,8845653,204929.315789474,1060245.17015366,1141976,4322602.18518519,10979000,3412377.48893364,1000825,3807128.96296296,8845653,3194098.50015943,VPN-BROWSING
118327224,118301936,118301722,2,5,8152461,8152645,480902.178861789,365128.771604938,4.8340523902,1065.9254543147,2,8127194,207228.063047285,1026427.37295079,1225394,3694694.875,8226574,2712607.51521942,1117712,3449274.6875,8127194,2793873.13979408,VPN-BROWSING
119946171,119920631,119920749,2,5,8340727,8340603,483550.931451613,363396.209090909,4.8355024188,1085.3035066872,2,8315194,207160.917098446,1052483.22697763,1555253,4282877.64285714,8428630,2852155.56284821,1435972,3972761,8315194,2864629.01941511,VPN-BROWSING
118292676,118267139,118267234,2,5,8166907,8166944,499017.464135021,373082.757097792,4.7002064608,1046.5567623138,2,8141588,213139.956756757,1043192.02711245,1316989,4075782.72413793,8242457,2834822.10347585,1220179,3765037.55172414,8141588,2766915.56628425,VPN-BROWSING
240149773,200344,240124018,31,9,65221,239949444,9540.1904761905,6157026.1025641,0.2581722199,203.4063967239,6,239949429,3936881.52459016,30700000,240149773,240000000,240149773,0,239949429,240000000,239949429,0,VPN-BROWSING
113900544,113875314,113874976,2,5,8663914,8663871,462907.780487805,348241.516819572,5.0482638608,1105.192263173,2,8638623,198433.003484321,1094668.67192482,1209203,5172890.13636364,12173031,3577068.83510245,1047232,4504127.5,8638623,3493366.31780214,VPN-BROWSING
118332386,118267287,118307005,2,5,8168801,8168818,486696.654320988,362904.923312883,4.825390743,1058.7042502464,2,8143419,207600.677192982,1036947.73539588,1475173,3940094.5,8244428,2787423.71420305,1111670,3638620.96666667,8143419,2858629.81008219,VPN-BROWSING
118134148,118108031,118108874,1,5,7438171,7438051,490074.817427386,369090.23125,4.7657684889,1060.6670647,1,7412788,210203.110320285,1012078.85499855,1362270,4215323.71428572,7510480,2293031.03864518,1011854,3949275.39285714,7412788,2436593.57910823,VPN-BROWSING
119789550,119565590,119789550,9,29,17685029,17365153,403937.804054054,665497.5,3.990331377,1600.0394024354,6,17365153,251131.132075472,1074853.58630751,1448267,7681108.6,26277047,7233929.88894041,1001789,4095838.93333333,17365153,4656228.54794897,VPN-BROWSING
70215417,70190180,70188300,3,5,7361771,7361966,302543.879310345,221414.195583596,7.8472794657,1548.7766739319,3,7336610,127664.394545455,605535.095603429,1118336,2695848.53846154,7440516,1701652.87534843,1000463,2254979.73076923,7336610,1709510.4260706,VPN-BROWSING
71869633,71869633,71806428,5,12,58801475,58761352,1562383.32608696,957419.04,1.7114321427,837.2520839226,4,58735813,589095.352459016,5421184.47068265,12736463,35900000,59070232,32800000,12184222,35500000,58735813,32900000,VPN-BROWSING
116163018,116137212,116137486,2,15,19104289,19105703,431736.847583643,360675.422360248,5.1048949159,1656.8956567571,2,19079094,196221.314189189,1469727.06494506,1433053,6814778.17647059,21214767,6537496.83303902,1130031,6377215.82352941,19079094,6156377.16569791,VPN-BROWSING
119989788,119989360,119989556,1,8,24139102,24113474,489752.489795918,383353.214057508,4.6670638338,1098.0767796673,1,24113474,214650.783542039,1910039.51928979,1051506,10900000,27611749,10700000,1012741,9991175,24113474,9803603.53801162,VPN-BROWSING
117129479,117104341,117103837,2,11,15642400,15642742,392967.587248322,333629.165242165,5.5579518116,2059.3364032636,0,15617084,180199.198461538,1244414.68504387,1295211,5840518.2,16355244,4805518.94984529,1079268,5474237.25,15617084,4731356.10069795,VPN-BROWSING
991149,991149,837479,33,17,136594,146507,39645.96,20936.975,67.5983126654,43839.0191585725,10,135413,15017.4090909091,36161.3773561186,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
