@RELATION <ISCXFlowMeter-generated-flows>,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE duration NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowPktsPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowBytesPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE class1 {VPN-BROWSING,VPN-CHAT,VPN-STREAMING,VPN-MAIL,VPN-VOIP,VPN-P2P,VPN-FT},,,,,,,,,,,,,,,,,
@DATA,,,,,,,,,,,,,,,,,,,,,,,
14780134,14538180,14666993,4,0,954192,708070,242303,120221.254098361,12.4491428833,6420.8484172065,0,707989,80765.7595628415,170072.471709266,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
436245,257620,212252,59,22,182081,163608,9200.7142857143,3930.5925925926,192.5523501702,169794.496211991,3,181806,5255.9638554217,27094.3329989357,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
823694,644536,618284,106,26,206367,204949,22225.3793103448,11449.7037037037,103.1936617239,91775.5865649137,11,205258,9805.880952381,40873.6083743517,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14960333,13378879,14960333,3,0,1115218,1477305,226760.661016949,127866.094017094,11.8981308772,5809.1621356289,0,1348247,84521.6553672316,189038.624742571,1348247,1348247,1348247,0,1348247,1348247,1348247,0,VPN-BROWSING
14965088,14911805,14964384,3,0,1051922,821744,196207.960526316,129003.310344828,12.9635054602,6940.4870856757,0,821744,77539.3160621762,154811.69738802,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14573708,14333378,14573708,3,0,1474974,1521001,199074.694444444,145737.08,11.9393087881,6606.2802959961,0,1474888,84241.0867052023,215007.839903852,4240162,4240162,4240162,0,1474888,1474888,1474888,0,VPN-BROWSING
14672885,14384854,14672885,4,0,2010729,1765560,293568.448979592,163032.055555556,9.6095621277,5342.8483900746,0,1765560,104806.321428571,247062.093519332,8092463,8092463,8092463,0,1765560,1765560,1765560,0,VPN-BROWSING
14960441,14960337,14960406,3,0,1663351,1427151,223288.611940299,148122.831683168,11.3633013893,6074.6872368268,0,1427151,88523.3195266272,212939.482114215,1788441,4618137.66666667,8786134,3685812.16679741,1064627,1240942.66666667,1427151,181464.352653168,VPN-BROWSING
14523355,14261317,14487143,3,0,1251130,986763,192720.5,146334.777777778,12.0495574198,7081.2150498284,0,986763,83467.5574712644,167823.457557812,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
439807,270195,310325,32,32,130130,170085,6004.3333333333,6896.1111111111,209.1826642141,136746.345556119,8,169612,4833.043956044,24436.4855890222,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14938878,14800417,14938878,26,18,1201845,1201710,94874.467948718,65235.2751091703,25.9055599758,5432.5364997291,9,1201421,38701.7564766839,107484.088361217,1348395,1348395,1348395,0,1201421,1201421,1201421,0,VPN-BROWSING
14405342,14276261,14269657,27,18,5307687,5266027,190350.146666667,164019.045977012,11.3846654942,4487.2936720281,8,5134800,88376.3312883436,542759.355327069,4918057,6172020,7425983,1773371.48131377,4616530,4875665,5134800,366472.231484188,VPN-BROWSING
13805919,13805919,13666917,35,0,1046718,1046584,91429.9271523179,58909.125,27.8865898025,5666.7723459771,0,1046547,35952.9140625,103359.980199943,12816927,12800000,12816927,0,1046547,1046547,1046547,0,VPN-BROWSING
161591,135286,134643,83,14,27291,35648,4227.6875,2805.0625,507.4540042453,340959.583145101,7,26948,1994.950617284,6174.1547000404,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14867138,14867050,14816715,3,0,1363731,1420107,228723.846153846,155965.421052632,10.896515523,5652.6010587916,0,1363628,92342.4720496895,206692.569549154,4465117,5534133.5,6603150,1511817.63270029,1074748,1219188,1363628,204269.006946722,VPN-BROWSING
653770,653770,436935,37,44,216873,215800,16344.25,11203.4615384615,123.8967832724,82718.693118375,7,216826,8172.125,41096.2666775497,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14604900,14255175,14604900,3,0,3363239,3124751,395977.083333333,184872.151898734,8.0110100035,4568.5352176324,0,3124751,125904.310344828,363197.379777872,1305781,2438990,3363964,866637.483607573,1010431,1621734,3124751,1012594.78839218,VPN-BROWSING
13140199,13140199,12920434,0,8,8415250,8676660,152793.011627907,161505.425,12.7851945012,9312.3399424925,0,8415250,78683.8263473054,657225.060605743,12358266,12400000,12358266,0,8415250,8415250,8415250,0,VPN-BROWSING
10822851,10692681,10692651,33,34,10000368,10130547,297018.916666667,254586.928571429,7.391767659,4876.0719333566,9,10000368,136998.113924051,1124441.83440515,10692681,10700000,10692681,0,10000368,10000000,10000368,0,VPN-BROWSING
5010732,4945547,4985011,10,17,4240662,4302941,115012.720930233,97745.3137254902,19.1588773856,10994.2020447312,1,4240662,52744.5473684211,435434.545419353,4303088,4303088,4303088,0,4240662,4240662,4240662,0,VPN-BROWSING
240149773,200344,240124018,31,9,65221,239949444,9540.1904761905,6157026.1025641,0.2581722199,203.4063967239,6,239949429,3936881.52459016,30700000,240149773,240000000,240149773,0,239949429,240000000,239949429,0,VPN-BROWSING
13070882,13005220,13045034,5,12,12209862,12209800,295573.181818182,178699.095890411,9.1042058218,4581.4046825608,4,12184222,110770.186440678,1121242.42395787,12736463,12700000,12736463,0,12184222,12200000,12184222,0,VPN-BROWSING
14819231,14818522,14816730,42,18,1529979,1529677,114872.263565891,78812.3936170213,21.526083236,4270.8693858676,8,1529307,46601.355345912,163024.870942861,2277264,2851401.33333333,3704680,753537.671417185,1199673,1419117.66666667,1529307,190045.229839724,VPN-BROWSING
14830765,14830765,14589518,3,0,1764893,1762741,255702.844827586,189474.25974026,9.2375545024,5244.8407078125,0,1529357,109049.742647059,237911.919473246,2295342,3647189.5,4999037,1911801.0687599,1297278,1413317.5,1529357,164104.634667946,VPN-BROWSING
991149,991149,837479,33,17,136594,146507,39645.96,20936.975,67.5983126654,43839.0191585725,10,135413,15017.4090909091,36161.3773561186,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
221315,221315,3695,33,32,217670,502,7377.1666666667,127.4137931034,275.6252400425,192237.30881323,9,217605,3688.5833333333,28084.7296579305,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
4153042,4153042,3936049,17,15,2503478,2774525,180567.043478261,123001.53125,13.7248792572,9788.7283586345,4,2503478,74161.4642857143,338639.484246728,3607941,3607941,3607941,0,2503478,2503478,2503478,0,VPN-BROWSING
59694404,59694404,107258,142,0,59564322,80484,4974533.66666667,3830.6428571429,0.7035835386,649.2903421902,0,59564322,1455961.07317073,9301882.24526205,59694404,59700000,59694404,0,59564322,59600000,59564322,0,VPN-BROWSING
8911911,8679252,8911911,173,0,1746348,1499922,299284.551724138,141458.904761905,10.5476816364,4861.471349972,0,1499922,95827,223784.90552598,7869089,7869089,7869089,0,1499922,1499922,1499922,0,VPN-BROWSING
14539392,14293428,14539392,3,0,1830030,1547594,274873.615384615,223682.953846154,8.1846613669,4271.5678894964,0,1547594,123215.186440678,249159.588378234,2788253,3019208.5,3250164,326620.400403129,1004445,1276019.5,1547594,384064.34109339,VPN-BROWSING
14316011,14315930,14261260,4,0,4203169,4208124,304594.255319149,237687.666666667,7.6138527695,4435.8026827445,0,4148418,132555.657407407,458179.351185167,1445588,3565315,4947999,1580857.61102099,1185699,1987709.25,4148418,1443664.57056914,VPN-BROWSING
3035850,1029560,2873397,29,26,245240,2006304,36770,92690.2258064516,20.093219362,11700.1828153565,12,2006290,50597.5,262303.459647635,3035850,3035850,3035850,0,2006290,2006290,2006290,0,VPN-BROWSING
14871236,14871236,14674039,101,0,5314863,5371193,531115.571428571,282193.057692308,5.5140003158,2688.8148369107,0,5314784,183595.50617284,630566.668926523,1164611,4624906.66666667,6427301,2997574.70838107,1000432,2480210.33333333,5314784,2455608.08994266,VPN-BROWSING
421348,421348,287158,61,62,135063,133974,15605.4814814815,11044.5384615385,130.5334307983,83451.2089769027,16,134174,7802.7407407407,29820.385610357,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
425905,425905,291819,31,35,135386,134122,15774.2592592593,11223.8076923077,129.1367793287,82558.3169955741,8,134077,7887.1296296296,29532.0729987842,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
441300,441300,303443,12,13,138952,138143,16344.4444444444,11670.8846153846,124.6317697711,79678.2234307727,2,137885,8172.2222222222,30181.253470079,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14890221,14890144,14835732,368,1,1176285,930530,354527.238095238,243208.721311475,7.0516078976,2978.8678086108,1,930530,143175.201923077,211921.676264819,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14966163,14966026,14965090,352,1,1647367,1398441,383744.256410256,253645.593220339,6.6817393343,2850.2963652073,1,1398441,151173.363636364,288588.538413273,1598230,3155187.75,6993724,2583923.22392983,1004519,1280303.75,1398441,185206.138809121,VPN-BROWSING
14704627,12450703,14704601,90,0,6217756,5999269,541334.913043478,300093.897959184,5.0324295883,2451.4052617588,0,5949986,201433.246575342,773598.328925564,2253832,4885047.66666667,7140971,2465089.27889515,1648419,3284079,5949986,2328503.02225024,VPN-BROWSING
1023782,1023782,942816,47,15,247773,328550,51189.1,36262.1538461538,46.884981373,33008.9804274738,11,247773,21782.5957446808,50189.905021766,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14483218,14457842,14457526,3,14,5585402,5585539,96385.6133333333,98350.5170068027,20.6445832687,7827.4041031489,3,5559804,48601.4026845638,426594.290824695,2310473,4793493.66666667,7081890,2391655.07971276,1637624,3925564.66666667,5559804,2041168.30834717,VPN-BROWSING
14288229,14180321,14150497,4,18,1723248,1718605,131299.268518519,94336.6466666667,18.1967968179,3419.1781220752,4,1580309,55166.9073359073,178935.641199001,2699339,4138007,6873136,2369758.1506754,1296606,1448181.66666667,1580309,142847.913193835,VPN-BROWSING
12577707,12398877,12577707,41,18,1832619,1832519,139313.224719101,89203.5957446809,18.4453334777,3435.5228659723,18,1832255,54448.9480519481,198218.602118583,1908167,2941491.33333333,4782147,1598054.49576535,1173800,1532609,1832255,333190.549359522,VPN-BROWSING
14895495,14659191,14895495,3,0,2842384,2891849,407199.75,303989.693877551,5.8406921019,3054.3462973201,0,2842291,173203.430232558,410606.594356233,1330528,3318305.75,6961090,2654447.20105108,1040262,1631888.25,2842291,836507.054273852,VPN-BROWSING
13271540,13271540,257322,22,29,13053105,74718,428114.193548387,8577.4,4.7469999714,2391.3577474807,4,12987786,214057.096774194,1648907.97747438,13271518,13300000,13271518,0,12987786,13000000,12987786,0,VPN-BROWSING
60547585,60547585,73273,571,0,60393041,42146,8649655,3330.5909090909,0.5119939961,492.108809955,0,60393041,2018252.83333333,11000000,60547585,60500000,60547585,0,60393041,60400000,60393041,0,VPN-BROWSING
14935924,14206077,14935877,3,1,1844557,1901307,284121.54,276590.314814815,7.0969830859,3731.9418604433,1,1844484,142246.895238095,295626.918329226,4320057,4811569.5,5303082,695103.643575187,1307023,1575753.5,1844484,380042.317721987,VPN-BROWSING
14769144,14422925,14769144,3,0,2730244,2503866,294345.408163265,263734.714285714,7.2448342301,3653.3600051567,0,2453515,139331.547169811,309315.566233322,13369606,13400000,13369606,0,2453515,2453515,2453515,0,VPN-BROWSING
12193232,12167919,12166707,8,9,5359214,5359567,130837.838709677,102241.235294118,17.5507199404,6062.133485199,6,5333656,57245.220657277,412805.184584162,2550822,4030686.33333333,5875691,1692242.31836337,1693399,3052105.33333333,5333656,1987862.92389235,VPN-BROWSING
14896517,14896397,14851922,3,1,1116583,1080414,261340.298245614,265212.892857143,7.7199254027,4242.871001322,1,1080414,130671.201754386,237468.084662037,8893908,8893908,8893908,0,1080414,1080414,1080414,0,VPN-BROWSING
9697862,9697862,9473706,71,40,8532276,8790834,510413.789473684,430623,4.4339669919,3015.0975544919,14,8532276,230901.476190476,1314176.9374724,9477461,9477461,9477461,0,8532276,8532276,8532276,0,VPN-BROWSING
14476576,14238408,14476576,4,0,1732468,1636618,374694.947368421,289531.52,6.2169396962,3015.008521352,0,1531831,162658.157303371,338189.464589626,1581318,2213585.2,3259590,662488.11862361,1142261,1344324.2,1531831,181718.941735445,VPN-BROWSING
14940547,14939474,14873769,35,18,4413279,4232140,186743.425,128222.146551724,13.2525268318,2630.8943039368,18,4232140,75840.3401015228,424993.87311438,1224501,3400423.75,5270672,1722309.70790987,1071307,2593540.5,4232140,1737876.0105861,VPN-BROWSING
14935954,14891631,14935954,2,15,4927066,4926608,160125.064516129,133356.732142857,13.8591749814,5408.8945373024,2,4901094,72504.6310679612,480811.719476711,1494196,3368328.5,5143699,1605468.13793236,1339928,3203638.75,4901094,1546496.02044124,VPN-BROWSING
785197,785197,246416,381,0,513435,125910,65433.0833333333,11200.7272727273,45.8483667156,35238.2905181757,0,513435,22434.2,86732.4314080888,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13699947,11389594,13425604,31,26,10003064,10277869,669976.117647059,537024.16,3.2116912569,2074.2416010807,0,10003064,318603.418604651,1545305.35228529,2310353,6849973.5,11389594,6419992.87912685,2035562,6019313,10003064,5633874.69331729,VPN-BROWSING
898521,898521,694767,46,17,309044,207079,44926.05,26721.8076923077,53.4211220439,40692.4267768923,7,203709,19117.4680851064,51136.3460348691,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
12273145,12271830,12272855,42,19,3600211,3599679,161471.447368421,110566.261261261,15.3994758475,3031.252380706,19,3599467,65282.6861702128,324714.169842115,2766700,4556069.5,6345439,2530550.61499657,2451685,3025576,3599467,811604.435523242,VPN-BROWSING
14026180,14025780,14024948,43,19,4202133,4201974,192133.97260274,129860.62962963,13.0470306242,2582.8842920881,19,4201742,77066.9230769231,396178.42239362,3383094,4404156.33333333,5502867,1062017.58019057,2295067,2946506.66666667,4201742,1087326.67318513,VPN-BROWSING
14273990,14221897,14217439,3,0,2000067,2052977,316042.155555556,284348.78,6.7955771302,3509.3200990053,0,1999984,148687.395833333,299476.171695318,3580383,4917797.5,6255212,1891389.72441417,1117822,1558903,1999984,623782.732304286,VPN-BROWSING
60369186,60369186,50711,44,13,60296761,24512,5030765.5,2669,0.546636491,431.5280977948,10,60296761,1886537.0625,10700000,60369186,60400000,60369186,0,60296761,60300000,60296761,0,VPN-BROWSING
10673115,10543359,10544179,65,26,9997966,10127746,702890.6,479280.863636364,3.654041018,2440.993093394,9,9997966,280871.447368421,1619577.15094885,10543359,10500000,10543359,0,9997966,9997966,9997966,0,VPN-BROWSING
14854435,14853430,14854012,36,18,4717168,4716591,200722.027027027,138822.542056075,12.3195530493,2356.2659905947,6,4716236,81617.7747252747,410233.02091777,1267699,2528180.2,5298374,1584898.92367398,1119652,2077921.6,4716236,1505358.0478481,VPN-BROWSING
14783508,14728757,14776279,96,0,2089759,2140073,566490.653846154,369406.975,4.5997201747,2025.8385222236,0,2089642,220649.373134328,442124.717283803,1330776,2670026.6,5394579,1684723.42567736,1047353,1427769,2089642,480197.84679156,VPN-BROWSING
14846567,14846567,14794049,208,0,5966711,5966617,674843.954545455,399839.162162162,4.1086939492,1955.3341860108,0,5966585,247442.783333333,822209.077137835,1997540,4251624.66666667,6055106,2065972.6484387,1016432,2912914.66666667,5966585,2670265.18397814,VPN-BROWSING
12295169,12269747,12269985,2,6,5146900,5148003,122697.47,98159.88,18.4625359765,3970.3398952873,2,5121554,54403.4026548673,413602.858621012,5240557,5841814,6443071,850305.803871172,3342112,4231833,5121554,1258255.50492776,VPN-BROWSING
14926708,14919212,14920939,38,17,4448800,4448223,219400.176470588,136889.348623853,11.99192749,2217.9706335784,17,4446519,83857.9101123596,400555.313310629,1616410,2407214,4598351,1250089.97964597,1104710,2057320.2,4446519,1367320.38428689,VPN-BROWSING
13622335,13622335,398547,16,18,13224858,133652,400656.911764706,12454.59375,4.9918020662,2023.0746050512,5,13197865,203318.432835821,1611687.99955546,13622314,13600000,13622314,0,13197865,13200000,13197865,0,VPN-BROWSING
